VDID,SubAuthorityCode,BiDirectional,PositionLon,PositionLat,RoadName,LocationMile,LinkID,Bearing,RoadDirection,LaneNum,ActualLaneNum
VD-N1-N-157.300-M-RS,NFB-CR,0,120.72082,24.338873,國道1號,157K+300,0000100115700B,NE,N,3,3
VD-N1-N-256.250-M-Loop,NFB-SR,0,120.4199662,23.56391277,國道1號,256K+250,0000100125600Q,N,N,3,3
VD-N3-N-250-I-EN-21-北上入口-南雲交流道,NFB-CR,0,120.6595698,23.77380698,國道3號,250K+000,0000301149030M,NE,N,1,1
VD-N1-N-25.800-M-LOOP,NFB-NR,0,121.50711,25.07797,國道1號,25K+800,0000100102560A,E,N,5,5
VD-N6-W-33.268-M-RS,NFB-CR,0,120.95611,23.991726,國道6號,33K+268,0000600103300M,W,W,2,2
VD-N1-N-372.940-M-Loop,NFB-SR,0,120.33278,22.58875,國道1號,372K+940,0000100137240E,NE,N,5,5
VD-N1-N-169.120-M-LOOP,NFB-CR,0,120.68872,24.238422,國道1號,169K+120,0000100116900B,N,N,4,4
VD-N3-S-16-O-NE-1-南港系統,NFB-NR,0,121.6191,25.03541,國道3號,16K+000,0000301006000A,E,S,2,2
VD-N1-N-299.280-N-Loop,NFB-SR,0,120.24107,23.224533,國道1號,299K+280,0000100129900D,N,N,3,3
VD-N1H-S-20.010-M-LOOP,NFB-NR,0,121.56321,25.071308,國道1號汐止五股高架道路,20K+010,00001A0002000A,W,S,2,2
VD-N1H-N-42.630-M-RS,NFB-NR,0,121.35132,25.065098,國道1號五股楊梅高架道路,42K+630,00001B0104200H,E,N,3,3
VD-N3-N-156.436-N-LOOP,NFB-CR,0,120.670166,24.400282,國道3號,156K+436,0000300115610K,N,N,3,3
VD-N3-S-60.470-M-LOOP,NFB-NR,0,121.27873,24.906752,國道3號,60K+470,0000300006030H,W,S,4,4
VD-N1H-N-40.620-M-RS,NFB-NR,0,121.37113,25.064999,國道1號五股楊梅高架道路,40K+620,00001B0104010H,E,N,3,3
VD-N3-S-157.761-M-RS,NFB-CR,0,120.66754,24.388515,國道3號,157K+761,0000300015750B,S,S,3,3
VD-N5-N-4-O-SN-1-LOOP,NFB-PL,0,121.6482061,25.00865805,國道5號,4K+000,0000501102000F,NW,N,1,1
VD-N1-S-66.040-M-RS,NFB-NR,0,121.18081,24.93113,國道1號,66K+040,0000100006600H,SW,S,3,3
VD-N6-E-25.934-M-RS,NFB-CR,0,120.89017,23.981022,國道6號,25K+934,0000600002510M,E,E,2,2
VD-N10-W-28.552-M-Loop,NFB-SR,0,120.488055,22.825277,國道10號,28K+552,0001000102800T,S,W,2,2
VD-N3-N-24.700-M-LOOP,NFB-NR,0,121.57382,24.975826,國道3號,24K+700,0000300102450A,E,N,3,3
VD-N4-E-13.400-M-RS,NFB-CR,0,120.708755,24.276428,國道4號,13K+400,0000400001300B,E,E,3,3
VD-N1-N-62-O-SE-21-中壢,NFB-NR,0,121.20007,24.956667,國道1號,62K+000,0000101122010H,E,N,1,1
VD-N3-N-12-I-EN-21-新台五路,NFB-NR,0,121.6402,25.05659,國道3號,12K+000,0000301104030F,NW,N,1,1
VD-N1-S-110-O-NW-21X-南下出口-頭份,NFB-CR,0,120.918136,24.691223,國道1號,110K+000,0000101031040K,SW,S,2,2
VD-N1-N-250.102-N-LOOP,NFB-CR,0,120.437836,23.616026,國道1號,250K+102,0000100125010Q,N,N,3,3
VD-N4-E-5.640-M-RS,NFB-CR,0,120.6394934,24.29911584,國道4號,5K+640,0000400000500B,SE,E,3,3
VD-N1-N-250-I-EN-21-北上入口-大林,NFB-CR,0,120.4380492,23.61197068,國道1號,250K+000,0000101153030Q,NW,N,1,1
VD-N3-S-390.700-N-Loop,NFB-SR,0,120.484566,22.755854,國道3號,390K+700,0000300039000T,E,S,3,3
VD-N3-S-8.240-M-LOOP,NFB-NR,0,121.65828,25.09178,國道3號,8K+240,0000300000810C,W,S,3,3
VD-N3-S-413.090-M-Loop,NFB-SR,0,120.524444,22.59,國道3號,413K+090,0000300041300T,S,S,2,2
VD-N1-N-230-I-EN-1-北上入口-西螺,NFB-CR,0,120.4765924,23.78210365,國道1號,230K+000,0000101149090P,N,N,1,1
VD-N1-N-241.377-M-RS,NFB-CR,0,120.469185,23.688356,國道1號,241K+377,0000100124120P,NE,N,4,4
VD-N1-N-242.300-M-RS,NFB-CR,0,120.46337,23.678957,國道1號,242K+300,0000100124200P,NE,N,3,3
VD-N1-N-353.155-M-RS,NFB-SR,0,120.33147,22.760466,國道1號,353K+155,0000100135300E,N,N,3,3
VD-N3-N-279-I-EN-1-Loop,NFB-SR,0,120.5242314,23.5971696,國道3號,279K+000,0000301153050Q,N,N,2,2
VD-N1-S-31.400-M-LOOP,NFB-NR,0,121.452934,25.07311,國道1號,31K+400,0000100003100F,W,S,4,4
VD-N1-N-8.710-M-LOOP,NFB-NR,0,121.66951,25.082237,國道1號,8K+710,0000100100840F,NE,N,3,3
VD-N3-S-90-O-NE-22-竹林,NFB-NR,0,121.08144,24.767307,國道3號,90K+000,0000301021020J,SW,S,1,1
VD-N3-N-297-O-SE-21-Loop,NFB-SR,0,120.484861,23.449639,國道3號,297K+000,0000301155010Q,NE,N,1,1
VD-N6-W-37-I-SW-1-西向入口-埔里端,NFB-CR,0,120.9925245,23.9801341,國道6號,37K+000,0000600103700M,N,W,2,2
VD-N1-N-158-R-EN-1-北上入口,NFB-CR,0,120.7146935,24.32844125,國道1號,158K+000,0000101182000B,N,N,1,1
VD-N3-N-318.090-M-Loop,NFB-SR,0,120.408888,23.299722,國道3號,318K+090,0000300131800D,NE,N,3,3
VD-N3-N-415-I-EN-21-Loop,NFB-SR,0,120.5282638,22.57383107,國道3號,415K+000,0000301170050T,NW,N,1,1
VD-N3-S-171.470-M-RS,NFB-CR,0,120.601456,24.28974,國道3號,171K+470,0000300017100B,S,S,4,4
VD-N3-N-46-B-樹林收費站,NFB-NR,0,121.39705,24.950691,國道3號,46K+000,0000301113000F,E,N,1,1
VD-N3-N-103-O-SE-1-茄苳,NFB-NR,0,120.95486,24.755533,國道3號,103K+000,0000301124010O,SW,N,1,1
VD-N1-S-246.150-M-RS,NFB-CR,0,120.44729,23.650623,國道1號,246K+150,0000100024600P,S,S,4,4
VD-N3-S-250-I-ES-21-南下入口-南雲交流道,NFB-CR,0,120.6588812,23.77487227,國道3號,250K+000,0000301049040M,SE,S,1,1
VD-N1H-S-16.530-M-LOOP,NFB-NR,0,121.59644,25.06403,國道1號汐止五股高架道路,16K+530,00001A0001600A,W,S,2,2
VD-N1-N-243-I-WN-22-北上入口-雲林,NFB-CR,0,120.4562167,23.66731096,國道1號,243K+000,0000101152080P,NE,N,1,1
VD-N3-N-111.636-M-RS,NFB-CR,0,120.89746,24.719053,國道3號,111K+636,0000300111100K,NE,N,4,4
VD-N1-N-49-I-EN-34A-桃園-桃17,NFB-NR,0,121.28966,25.032059,國道1號,49K+000,0000101118150H,NE,N,1,1
VD-N1-N-49-I-WN-1B-桃園-環道,NFB-NR,0,121.29786,25.03668,國道1號,49K+000,0000101118050H,N,N,1,1
VD-N3-S-76-O-NW-1-關西服務區,NFB-NR,0,121.19812,24.804146,國道3號,76K+000,0000301081000J,SW,S,1,1
VD-N5-N-30-L-頭城-台2-烏石港北-IMAGE,NFB-PL,0,121.83604,24.872295,台2線,30K+000,3000200013305G,SW,E,2,2
VD-N3A-E-5.500-M-LOOP,NFB-NR,0,121.598976,25.001757,國道3甲,5K+500,0000310000540A,E,S,3,3
VD-N3A-W-3-I-NW-21-萬芳,NFB-NR,0,121.58022,25.006882,國道3甲,3K+000,0000311102030A,W,N,1,1
VD-N3-S-12-I-ES-1A-新台五路,NFB-NR,0,121.643166,25.059744,國道3號,12K+000,0000301004030F,SW,S,1,1
VD-N6-E-0-I-NE-1-東向入口,NFB-CR,0,120.6696032,24.02917308,國道6號,0K+000,0000601001010B,S,E,1,1
VD-N1-S-95-O-NW-33A-新竹,NFB-NR,0,121.00491,24.791124,國道1號,95K+000,0000101029110O,W,S,3,3
VD-N1-S-26.750-N-LOOP,NFB-NR,0,121.49791,25.076712,國道1號,26K+750,0000100002660F,W,S,4,4
VD-N1-S-150-O-NW-21-南下出口-三義,NFB-CR,0,120.7578888,24.39308789,國道1號,150K+000,0000101035020K,SW,S,1,1
VD-N1-S-23-O-NE-1-圓山,NFB-NR,0,121.531685,25.073778,國道1號,23K+000,0000101011000A,S,S,1,1
VD-N3-S-124.423-N-LOOP,NFB-CR,0,120.818474,24.63727,國道3號,124K+423,0000300012410K,SW,S,4,4
VD-N3-N-141.251-M-RS,NFB-CR,0,120.72313,24.518906,國道3號,141K+251,0000300114100K,NE,N,4,4
VD-N3-S-0-I-ES-22-基金,NFB-NR,0,121.70992,25.13741,國道3號,0K+000,0000300000000C,SW,S,1,1
VD-N3-N-399.998-N-Loop,NFB-SR,0,120.54975,22.699633,國道3號,399K+998,0000300139990T,NW,N,2,2
VD-N1-S-338-I-WS-21-Loop,NFB-SR,0,120.2781286,22.87947282,國道1號,338K+000,0000101067040E,S,S,1,1
VD-N6-W-7.866-M-RS,NFB-CR,0,120.740974,23.998495,國道6號,7K+866,0000600100750M,NW,W,2,2
VD-N1-N-16.220-M-RS,NFB-NR,0,121.59972,25.063671,國道1號,16K+220,0000100101600A,E,N,3,3
VD-N3-S-400-I-WS-1-Loop,NFB-SR,0,120.5589133,22.69250206,國道3號,400K+000,0000301068010T,SE,S,1,1
VD-N1H-S-52.640-M-LOOP,NFB-NR,0,121.2705,25.01697,國道1號五股楊梅高架道路,52K+640,00001B0005200H,SW,S,3,3
VD-N3-S-224-I-WS-21-南下入口-南投,NFB-CR,0,120.6692485,23.94668714,國道3號,224K+000,0000301045080M,SE,S,1,1
VD-N1-N-6-I-WN-五堵-環道,NFB-NR,0,121.68579,25.085499,國道1號,6K+000,0000101105050C,NE,N,1,1
VD-N1-S-349.620-N-Loop,NFB-SR,0,120.31971,22.790659,國道1號,349K+620,0000100034950E,S,S,3,3
VD-N3-N-201.072-M-RS,NFB-CR,0,120.59472,24.0977,國道3號,201K+072,0000300120100N,W,N,3,3
VD-N3-N-209.849-M-LOOP,NFB-CR,0,120.66845,24.062338,國道3號,209K+849,0000300120900B,NW,N,4,4
VD-N3-S-98-O-NW-21-寶山,NFB-NR,0,121.00641,24.757727,國道3號,98K+000,0000301022010J,NW,S,1,1
VD-N3-N-16-I-EN-南港系統-5N3N,NFB-NR,0,121.62246,25.036283,國道3號,16K+000,0000301106010A,N,N,1,1
VD-N8-W-5.352-M-Loop,NFB-SR,0,120.241388,23.079921,國道8號,5K+352,0000800100700D,W,W,2,2
VD-N1-T-189-A-W-1-出口-大肚,NFB-CR,0,120.580006,24.118753,國道1號,189K+000,0000101143010B,SE,N,1,1
VD-N3-S-182-O-NW-21-南下出口-龍井,NFB-CR,0,120.5735227,24.19739985,國道3號,182K+000,0000301035010B,W,S,1,1
VD-N3-N-224-I-WN-22-北上入口1-南投,NFB-CR,0,120.6698965,23.94933134,國道3號,224K+000,0000301145040M,N,N,1,1
VD-N3-N-96.990-M-RS,NFB-NR,0,121.02337,24.75463,國道3號,96K+990,0000300109600J,NE,N,4,4
VD-N1-N-10.380-N-LOOP,NFB-NR,0,121.65533,25.07436,國道1號,10K+380,0000100101020F,E,N,3,3
VD-N1-S-181-O-NE-22-南下出口-台中,NFB-CR,0,120.6188338,24.1531786,國道1號,181K+000,0000101042020B,S,S,1,1
VD-N3-N-151.610-M-RS,NFB-CR,0,120.68137,24.440767,國道3號,151K+610,0000300115100K,N,N,3,3
VD-N3-S-300-I-WS-1-Loop,NFB-SR,0,120.4667755,23.42760343,國道3號,300K+000,0000301056010Q,S,S,1,1
VD-N1H-N-61.000-M-LOOP,NFB-NR,0,121.21162,24.96587,國道1號五股楊梅高架道路,61K+000,00001B0106020H,NE,N,2,2
VD-N1-N-118.250-M-RS,NFB-CR,0,120.86932,24.640787,國道1號,118K+250,0000100111800K,NE,N,3,3
VD-N3-S-14-I-WS-1-南港,NFB-NR,0,121.62487,25.045406,國道3號,14K+000,0000301005010F,SE,S,2,2
VD-N3-S-121.728-M-RS,NFB-CR,0,120.836876,24.654783,國道3號,121K+728,0000300012100K,SW,S,3,3
VD-N6-E-29-I-SE-1-東向入口-愛蘭,NFB-CR,0,120.9266343,23.98076279,國道6號,29K+000,0000601006030M,NE,E,1,1
VD-N3-N-422.787-M-Loop,NFB-SR,0,120.5250195,22.50556987,國道3號,422K+787,0000300142300T,N,N,2,2
VD-N5-N-32.120-M-LOOP,NFB-PL,0,121.7812,24.81616,國道5號,32K+120,0000500103200G,N,N,3,3
VD-N3-N-191-I-EN-21-北上入口1-和美,NFB-CR,0,120.5207249,24.14220943,國道3號,191K+000,0000301136080N,N,N,1,1
VD-N8-E-3.402-M-Loop,NFB-SR,0,120.223888,23.086666,國道8號,3K+402,0000800000500D,SE,E,2,2
VD-N1-S-372-O-NE-2-Loop,NFB-SR,0,120.330604,22.58659775,國道1號,372K+000,0000101075060E,S,S,1,1
VD-N1-N-49.230-N-LOOP,NFB-NR,0,121.29644,25.03687,國道1號,49K+230,0000100104900H,NE,N,4,4
VD-N1-S-272.241-M-Loop,NFB-SR,0,120.3597,23.432867,國道1號,272K+241,0000100027200Q,SW,S,3,3
VD-N1-S-209.775-M-LOOP,NFB-CR,0,120.50612,23.965828,國道1號,209K+775,0000100020900N,S,S,4,4
VD-N3-S-189.722-M-RS,NFB-CR,0,120.52306,24.15664,國道3號,189K+722,0000300018900B,SW,S,3,3
VD-N1-N-236.020-N-LOOP,NFB-CR,0,120.47065,23.734791,國道1號,236K+020,0000100123600P,N,N,3,3
VD-N1-N-41-I-EN-1B-林口-文化北路,NFB-NR,0,121.35812,25.064482,國道1號,41K+000,0000101117010H,E,N,1,1
VD-N3-N-121.826-M-RS,NFB-CR,0,120.83636,24.654078,國道3號,121K+826,0000300112100K,NE,N,3,3
VD-N1-S-33-O-NW-32-五股-自強路,NFB-NR,0,121.4385572,25.0705503,國道1號,33K+000,0000101015070F,W,S,1,1
VD-N4-W-21.760-PS-LOOP-避車彎,NFB-CR,0,120.741629,24.240117,國道4號,21K+760,0000400102089B,NE,W,1,1
VD-N1-S-0.000-M-RS,NFB-NR,0,121.73575,25.123098,國道1號,0K+000,0000101001030C,SW,S,2,2
VD-N3-S-119-I-WS-21-南下入口-通霄,NFB-CR,0,120.8466979,24.67573365,國道3號,119K+000,0000301027030K,SE,S,1,1
VD-N1-S-330-I-ES-22-Loop,NFB-SR,0,120.2497539,22.94131735,國道1號,330K+000,0000101066060D,SW,S,1,1
VD-N1-S-10-I-ES-1-汐止,NFB-NR,0,121.655754,25.075184,國道1號,10K+000,0000101006040F,NE,S,1,1
VD-N3A-W-4.930-M-LOOP,NFB-NR,0,121.59376,25.002295,國道3甲,4K+930,0000310100480A,W,N,2,2
VD-N1-S-192.800-N-LOOP,NFB-CR,0,120.555214,24.09989,國道1號,192K+800,0000100019250N,SW,S,3,3
VD-N3-N-371.395-M-Loop,NFB-SR,0,120.366666,22.864722,國道3號,371K+395,0000300137100E,NW,N,3,3
VD-N1-S-95-O-NW-22A-新竹,NFB-NR,0,121.00581,24.79203,國道1號,95K+000,0000101029090O,SW,S,3,3
VD-N1-T-168-A-E-1-出口,NFB-CR,0,120.69445,24.248962,國道1號,168K+000,0000101038010B,SE,S,3,3
VD-N5-N-9.028-M-IMAGE,NFB-PL,0,121.676575,24.977907,國道5號,9K+028,0000500100900F,NW,N,2,2
VD-N1-S-243.360-N-LOOP,NFB-CR,0,120.45832,23.671255,國道1號,243K+360,0000100024350P,SW,S,3,3
VD-N1-N-30.550-M-RS,NFB-NR,0,121.461,25.0752,國道1號,30K+550,0000100103000F,E,N,4,4
VD-N1-S-338-I-ES-22-Loop,NFB-SR,0,120.2778442,22.87945305,國道1號,338K+000,0000101067030E,SE,S,1,1
VD-T88-E-6.246-M-Loop,NFB-SR,0,120.39188,22.589037,台88線,6K+246,1008800000500E,E,E,2,2
VD-N1-S-244.200-N-LOOP,NFB-CR,0,120.45427,23.664654,國道1號,244K+200,0000100024400P,SW,S,3,3
VD-N5-N-7.107-M-LOOP,NFB-PL,0,121.660355,24.984905,國道5號,7K+107,0000500100700F,NW,N,2,2
VD-N1-T-207-A-W-1-入口-鹿港,NFB-CR,0,120.505375,23.98587811,國道1號,207K+000,0000101046040N,SE,S,1,1
VD-N5-S-15.478-M-LOOP,NFB-PL,0,121.71584,24.936405,國道5號,15K+478,0000500001530F,SE,S,2,2
VD-N3-N-329.572-N-Loop,NFB-SR,0,120.35732,23.217215,國道3號,329K+572,0000301159050D,N,N,3,3
VD-N3-N-329-I-EN-2-Loop,NFB-SR,0,120.356444,23.212667,國道3號,329K+000,0000301159030D,NW,N,1,1
VD-N1-N-160.410-M-LOOP,NFB-CR,0,120.70347,24.315893,國道1號,160K+410,0000100116040B,NE,N,3,3
VD-N4-W-24.638-M-RS,NFB-CR,0,120.72655,24.220345,國道4號,24K+638,0000400102448B,W,W,2,2
VD-N3-N-73.940-M-LOOP,NFB-NR,0,121.20009,24.822367,國道3號,73K+940,0000300107367H,N,N,4,4
VD-N3-N-117.950-M-RS,NFB-CR,0,120.84884,24.685602,國道3號,117K+950,0000300111700K,NE,N,3,3
VD-N1-S-181-I-WS-21X-南下入口2-龍井,NFB-CR,0,120.6182707,24.15290508,國道1號,181K+000,0000101042030B,SE,S,1,1
VD-N1-S-55-O-NW-1-中壢服務區,NFB-NR,0,121.25312,25.003414,國道1號,55K+000,0000101080000H,SW,S,1,1
VD-N1-N-95-O-SE-1A-新竹-光復路,NFB-NR,0,121.00368,24.78118,國道1號,95K+000,0000101129070O,N,N,2,2
VD-N3-N-0.750-M-RS,NFB-NR,0,121.708725,25.13661,國道3號,0K+750,0000300100060C,E,N,3,3
VD-N1H-N-48.570-M-RS,NFB-NR,0,121.30198,25.039877,國道1號五股楊梅高架道路,48K+570,00001B0104800H,NE,N,3,3
VD-N1-S-159.600-M-RS,NFB-CR,0,120.70785,24.322184,國道1號,159K+600,0000100015920B,SW,S,4,4
VD-N1-N-67-I-EN-21-幼獅,NFB-NR,0,121.17158,24.924326,國道1號,67K+000,0000101124070H,NE,N,1,1
VD-N2-E-14.460-M-LOOP,NFB-NR,0,121.290436,24.976528,國道2號,14K+460,0000200001400H,E,E,3,3
VD-N3-S-183.832-M-RS,NFB-CR,0,120.564415,24.191397,國道3號,183K+832,0000300018370B,W,S,3,3
VD-N6-E-3.060-M-LOOP,NFB-CR,0,120.69807,24.012163,國道6號,3K+060,0000600000300B,E,E,2,2
VD-N3-S-333.799-M-Loop,NFB-SR,0,120.354444,23.175833,國道3號,333K+799,0000300033400D,S,S,3,3
VD-N1-N-342-I-WN-2-Loop,NFB-SR,0,120.2951022,22.84660424,國道1號,342K+000,0000101168040E,NW,N,1,1
VD-N1-N-305.242-M-Loop,NFB-SR,0,120.23357,23.171568,國道1號,305K+242,0000100130500D,N,N,3,3
VD-N1-S-16-O-NE-1A-內湖-環東大道,NFB-NR,0,121.59797,25.064108,國道1號,16K+000,0000101010000A,W,S,1,1
VD-N1-N-0.590-M-RS,NFB-NR,0,121.732,25.1182,國道1號,0K+590,0000100100050C,NE,N,2,2
VD-N5-N-36.073-M-LOOP,NFB-PL,0,121.77813,24.781689,國道5號,36K+073,0000500103600G,N,N,2,2
VD-N3-N-289.995-N-Loop,NFB-SR,0,120.485596,23.513765,國道3號,289K+995,0000300128900Q,N,N,3,3
VD-N3-S-161.105-M-LOOP,NFB-CR,0,120.66161,24.358421,國道3號,161K+105,0000300016100B,S,S,3,3
VD-N1-N-362-I-EN-21-Loop,NFB-SR,0,120.3294036,22.67802742,國道1號,362K+000,0000101171040E,NW,N,1,1
VD-N3-S-134-R-WS-1-南下入口,NFB-CR,0,120.75867,24.563528,國道3號,134K+000,0000301083010K,SW,S,1,1
VD-N1K-W-0.200-M-RS,NFB-SR,0,120.30835,22.585012,高雄港聯外高架道路,0K+200,6250670700000E,NW,NW,1,1
VD-N1H-N-18-I-EN-1-堤頂,NFB-NR,0,121.573875,25.069477,國道1號汐止五股高架道路,18K+000,00001A1102070A,N,N,1,1
VD-N1-S-236-I-WS-21-南下入口-虎尾,NFB-CR,0,120.4687608,23.73565714,國道1號,236K+000,0000101050030P,SE,S,1,1
VD-N3-S-299.215-M-Loop,NFB-SR,0,120.477222,23.436944,國道3號,299K+215,0000300029920Q,SW,S,3,3
VD-N1-N-183.740-M-LOOP,NFB-CR,0,120.617485,24.133047,國道1號,183K+740,0000100118300B,N,N,3,3
VD-N3-N-196.332-N-LOOP,NFB-CR,0,120.55128,24.108263,國道3號,196K+332,0000300119640N,W,N,3,3
VD-N3-S-216.471-M-LOOP,NFB-CR,0,120.65808,24.01163,國道3號,216K+471,0000300021600N,SW,S,5,5
VD-N3-N-139.931-M-RS,NFB-CR,0,120.730576,24.528585,國道3號,139K+931,0000300113900K,NE,N,3,3
VD-T76-W-13.450-M-RS,NFB-CR,0,120.49801,23.99779,台76線,13K+450,1007600101300N,NW,W,2,2
VD-N1-S-177.980-M-LOOP,NFB-CR,0,120.63426,24.181284,國道1號,177K+980,0000100017700B,S,S,4,4
VD-N1-N-371.190-M-Loop,NFB-SR,0,120.34246,22.601557,國道1號,371K+190,0000100137100E,NE,N,3,3
VD-N1-S-268.607-M-RS,NFB-SR,0,120.32084,23.34646,國道1號,268K+607,0000100028300D,SW,S,3,3
VD-N3-S-12-O-NW-1-新台五路,NFB-NR,0,121.6402,25.058266,國道3號,12K+000,0000301004000F,SW,S,1,1
VD-N3-S-16.100-N-LOOP,NFB-NR,0,121.619385,25.03502,國道3號,16K+100,0000300001600A,SW,S,3,3
VD-N1-S-13.480-M-LOOP,NFB-NR,0,121.62674,25.066866,國道1號,13K+480,0000100001300F,W,S,3,3
VD-N2-W-19.710-M-RS,NFB-NR,0,121.324776,24.950727,國道2號,19K+710,0000200101910H,N,W,3,3
VD-N5-S-54-O-NS-1-LOOP,NFB-PL,0,121.80981,24.624031,國道5號,54K+000,0000500005400G,S,S,2,2
VD-N1-S-2.450-N-LOOP,NFB-NR,0,121.72249,25.1043,國道1號,2K+450,0000101003020C,W,S,2,2
VD-N3-S-56.270-M-RS,NFB-NR,0,121.31047,24.92852,國道3號,56K+270,0000300005600H,SW,S,4,4
VD-N1-S-35-B-泰山收費站,NFB-NR,0,121.41347,25.060474,國道1號,35K+000,0000100003528F,SW,S,2,2
VD-N1-S-69.330-N-LOOP,NFB-NR,0,121.16377,24.907513,國道1號,69K+330,0000100006900H,SW,S,3,3
VD-N1-S-5.490-M-RS,NFB-NR,0,121.69669,25.0935,國道1號,5K+490,0000100000550C,SW,S,4,4
VD-N3-S-7.960-M-LOOP,NFB-NR,0,121.66081,25.09236,國道3號,7K+960,0000300000700C,SW,S,3,3
VD-N1-N-269.500-M-Loop,NFB-SR,0,120.373184,23.453993,國道1號,269K+500,0000100126900Q,NE,N,3,3
VD-N3-N-143.471-M-RS,NFB-CR,0,120.70922,24.503687,國道3號,143K+471,0000300114300K,NE,N,3,3
VD-N3-S-233.201-M-RS,NFB-CR,0,120.709755,23.887554,國道3號,233K+201,0000300023300M,S,S,3,3
VD-N4-E-11-O-WS-21-東向出口1-豐原,NFB-CR,0,120.691213,24.26981626,國道4號,11K+000,0000401004010B,SE,E,2,2
VD-N1-S-288-I-ES-3-Loop,NFB-SR,0,120.2910476,23.30815376,國道1號,288K+000,0000101058030D,E,S,1,1
VD-N5-N-30-O-SN-1-LOOP,NFB-PL,0,121.7902185,24.82750473,國道5號,30K+000,0000501104000G,NE,N,1,1
VD-N1-S-25.440-N-LOOP,NFB-NR,0,121.51083,25.078232,國道1號,25K+440,0000100002510A,W,S,3,3
VD-N5-N-18.313-M-PS-LOOP,NFB-PL,0,121.73304,24.916412,國道5號,18K+313,0000500101800F,NW,N,2,2
VD-N3-N-134-R-SE-21-平面北上出口,NFB-CR,0,120.7610326,24.56686362,國道3號,134K+000,0000301183000K,N,N,1,1
VD-N3-N-79-O-SE-1-關西,NFB-NR,0,121.16778,24.803276,國道3號,79K+000,0000301120000J,SE,N,1,1
VD-N3-S-319-R-NW-1-Loop,NFB-SR,0,120.396472,23.287722,國道3號,319K+000,0000301087000D,E,S,1,1
VD-N1-S-211-I-WS-21-南下入口-員林,NFB-CR,0,120.5044774,23.95324229,國道1號,211K+000,0000101047030N,SE,S,1,1
VD-N1-N-345.995-M-Loop,NFB-SR,0,120.311195,22.822021,國道1號,345K+995,0000100134500E,NW,N,3,3
VD-N1-N-178-I-WN-22-北上入口1-沙鹿,NFB-CR,0,120.6327613,24.17477208,國道1號,178K+000,0000101141070B,E,N,1,1
VD-N3-N-176-I-WN-22Y-北上入口3-沙鹿,NFB-CR,0,120.5924802,24.24941432,國道3號,176K+000,0000301134030B,S,N,1,1
VD-N1-S-55-I-WS-中壢服務區,NFB-NR,0,121.25128,25.002731,國道1號,55K+000,0000101080010H,SW,S,1,1
VD-N1-S-296.809-M-Loop,NFB-SR,0,120.25134,23.244822,國道1號,296K+809,0000100029600D,SW,S,3,3
VD-N5-N-25.310-M-PS-LOOP,NFB-PL,0,121.779106,24.869959,國道5號,25K+310,0000500102520G,NW,N,2,2
VD-N5-N-30-L-頭城-台9-礁溪-2-IMAGE,NFB-PL,0,121.78081,24.834278,台9線,30K+000,3000900107090G,NE,N,3,3
VD-N6-E-14.800-M-RS,NFB-CR,0,120.79969,23.99007,國道6號,14K+800,0000600001400M,NE,E,2,2
VD-N1-S-83-I-WS-21-湖口,NFB-NR,0,121.029076,24.876425,國道1號,83K+000,0000101027030J,SW,S,1,1
VD-N1-S-178-O-NE-22-南下出口1-台中,NFB-CR,0,120.6310108,24.1756671,國道1號,178K+000,0000101041020B,S,S,1,1
VD-N3-S-68.450-N-LOOP,NFB-NR,0,121.22115,24.86133,國道3號,68K+450,0000300006800H,W,S,3,3
VD-N8-W-3.362-M-Loop,NFB-SR,0,120.224166,23.086663,國道8號,3K+362,0000800100500D,NW,W,2,2
VD-N1-N-65-I-EN-平鎮系統-T66W1N,NFB-NR,0,121.191986,24.935284,國道1號,65K+000,0000101123140H,NW,N,1,1
VD-N1-S-41-O-NW-1B-林口-文化北路,NFB-NR,0,121.359055,25.06527,國道1號,41K+000,0000101017060F,W,S,2,2
VD-N1-N-181-I-WN-22-北上入口1-龍井,NFB-CR,0,120.6202129,24.15329861,國道1號,181K+000,0000101142020B,N,N,1,1
VD-N5-N-10.866-M-PS-LOOP,NFB-PL,0,121.685646,24.964083,國道5號,10K+866,0000500101000F,NW,N,3,3
VD-N1-N-316.200-M-Loop,NFB-SR,0,120.25256,23.076283,國道1號,316K+200,0000100131600D,N,N,1,1
VD-N2A-W-0-O-EN-21-台15,NFB-NR,0,121.20091,25.073593,國道2甲,0K+000,0000211101010H,N,W,1,1
VD-N1-N-264-O-SW-22-Loop,NFB-SR,0,120.3927261,23.49467064,國道1號,264K+000,0000101155070I,S,N,1,1
VD-N6-E-5-O-WS-1-東向出口-東草屯,NFB-CR,0,120.7163442,24.00632605,國道6號,5K+000,0000601003000M,E,E,1,1
VD-N3-N-2.420-N-LOOP,NFB-NR,0,121.69766,25.12599,國道3號,2K+420,0000300100210C,N,N,3,3
VD-N1-S-95-O-NW-21B-新竹,NFB-NR,0,121.00296,24.78183,國道1號,95K+000,0000101029190O,SW,S,1,1
VD-N3-N-99.540-M-LOOP,NFB-NR,0,120.99869,24.75595,國道3號,99K+540,0000300109940J,E,N,4,4
VD-N1-N-188.390-N-LOOP,NFB-CR,0,120.58971,24.117046,國道1號,188K+390,0000100118800B,SE,N,3,3
VD-N1-N-132-O-SE-1-北上出口,NFB-CR,0,120.8188446,24.52252971,國道1號,132K+000,0000101133000K,E,N,2,2
